Unnamed: 0,annotation_id,audio_path,file_id,start,end,label
388,11,record-24-10-02-19-28.wav,10,97410,97510,background
339,44,recording_2024-11-08_11-29.wav,43,1698,1798,housedoor_bell
122,427,recording_2024-11-15_11-09-38.wav,226,780,880,background
55,18,recording_2024-10-25_16-04.wav,17,197130,197230,background
582,317,recording_2024-11-15_14-17-32.wav,516,3540,3640,background
332,39,recording_2024-11-02_15-50.wav,38,1050,1150,gardendoor_bell
322,103,recording_2024-11-16_11-43.wav,651,6758,6858,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,12739,12839,gardendoor_bell
439,28,recording_2024-10-26_20-52.wav,27,73530,73630,background
457,14,2024-10-24-15-53.wav,13,46958,47058,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,7628,7728,housedoor_bell
34,544,recording_2024-11-15_14-33-17.wav,643,5910,6010,background
336,39,recording_2024-11-02_15-50.wav,38,43892,43992,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,4412,4512,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,6387,6487,flatdoor_bell
620,17,recording_2024-10-25_15-59.wav,16,142860,142960,background
347,41,recording_2024-11-03_19-45.wav,40,74460,74560,background
213,656,recording_2024-12-17_15-23.wav,656,8452,8552,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,4145,4245,housedoor_bell
454,14,2024-10-24-15-53.wav,13,23183,23283,flatdoor_bell
502,13,record-24-10-02-19-34.wav,12,37197,37297,housedoor_bell
418,4,background_3.wav,3,201510,201610,background
80,31,recording_2024-10-27_12-22.wav,30,22808,22908,background
22,294,recording_2024-11-15_13-18-06.wav,393,3600,3700,background
509,410,recording_2024-11-15_10-55-56.wav,209,4800,4900,background
530,42,recording_2024-11-06_17-40.wav,41,12392,12492,housedoor_bell
257,146,recording_2024-11-15_09-33-27.wav,145,4830,4930,background
579,623,recording_2024-11-15_14-12-23.wav,474,6780,6880,background
169,20,recording_2024-10-26_15-00.wav,19,11959,12059,gardendoor_bell
575,32,recording_2024-10-27_15-04.wav,31,1710,1810,housedoor_bell
290,22,recording_2024-10-26_19-41.wav,21,690,790,background
668,62,recording_2024-11-14_15-56-14.wav,62,1085,1185,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3668,3768,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,6518,6618,housedoor_bell
457,14,2024-10-24-15-53.wav,13,49088,49188,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,3957,4057,flatdoor_bell
88,557,recording_2024-11-15_13-20-31.wav,408,5790,5890,background
253,82,recording_2024-11-14_15-59-40.wav,82,2610,2710,background
635,197,recording_2024-11-15_10-30-13.wav,196,5130,5230,background
80,31,recording_2024-10-27_12-22.wav,30,68708,68808,background
597,206,recording_2024-11-15_12-10-07.wav,305,630,730,background
686,15,recording_2024-10-25_14-51.wav,14,2430,2530,background
418,4,background_3.wav,3,246630,246730,background
347,41,recording_2024-11-03_19-45.wav,40,62490,62590,background
139,27,recording_2024-10-26_20-39.wav,26,82890,82990,background
492,499,recording_2024-11-15_11-57-57.wav,298,4740,4840,background
413,487,recording_2024-11-15_11-38-10.wav,286,5850,5950,background
177,77,recording_2024-11-14_15-59-02.wav,77,3810,3910,background
213,656,recording_2024-12-17_15-23.wav,656,8572,8672,housedoor_bell
442,388,recording_2024-11-15_14-26-22.wav,587,4950,5050,background
655,64,recording_2024-11-14_15-56-38.wav,64,3113,3213,flatdoor_bell
336,39,recording_2024-11-02_15-50.wav,38,44462,44562,flatdoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,773,873,flatdoor_bell
502,13,record-24-10-02-19-34.wav,12,36597,36697,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,204893,204993,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,152700,152800,background
79,31,recording_2024-10-27_12-22.wav,30,5284,5384,gardendoor_bell
210,654,recording_2024-12-04_15-05.wav,654,6482,6582,housedoor_bell
575,32,recording_2024-10-27_15-04.wav,31,330,430,housedoor_bell
171,648,recording_2024-11-15_14-15-26.wav,499,5340,5440,background
502,13,record-24-10-02-19-34.wav,12,33267,33367,housedoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,3200,3300,flatdoor_bell
356,37,recording_2024-11-02_13-40.wav,36,76920,77020,background
456,14,2024-10-24-15-53.wav,13,41379,41479,housedoor_bell
438,30,recording_2024-10-27_08-42.wav,29,16410,16510,background
56,18,recording_2024-10-25_16-04.wav,17,206243,206343,housedoor_bell
502,13,record-24-10-02-19-34.wav,12,34887,34987,housedoor_bell
455,14,2024-10-24-15-53.wav,13,31388,31488,flatdoor_bell
99,33,recording_2024-10-27_20-46.wav,32,1440,1540,background
32,29,recording_2024-10-26_21-49.wav,28,5970,6070,background
674,276,recording_2024-11-15_12-44-18.wav,375,1710,1810,background
502,13,record-24-10-02-19-34.wav,12,34257,34357,housedoor_bell
523,220,recording_2024-11-15_12-18-21.wav,319,810,910,background
555,65,recording_2024-11-14_15-56-45.wav,65,7677,7777,flatdoor_bell
340,44,recording_2024-11-08_11-29.wav,43,110861,110961,background
310,63,recording_2024-11-14_15-56-25.wav,63,2691,2791,flatdoor_bell
138,401,recording_2024-11-15_14-27-57.wav,600,6810,6910,background
316,38,recording_2024-11-02_14-00.wav,37,94710,94810,background
530,42,recording_2024-11-06_17-40.wav,41,16022,16122,housedoor_bell
336,39,recording_2024-11-02_15-50.wav,38,40802,40902,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3752,3852,housedoor_bell
178,69,recording_2024-11-14_15-57-50.wav,69,120,220,housedoor_bell
304,136,recording_2024-11-15_09-28-08.wav,135,4890,4990,background
178,69,recording_2024-11-14_15-57-50.wav,69,30,130,housedoor_bell
308,548,recording_2024-11-15_14-33-46.wav,647,1080,1180,background
283,245,recording_2024-11-15_12-32-18.wav,344,4110,4210,background
632,25,recording_2024-10-26_20-26.wav,24,89656,89756,background
239,208,recording_2024-11-15_12-10-22.wav,307,360,460,background
336,39,recording_2024-11-02_15-50.wav,38,43172,43272,flatdoor_bell
551,408,recording_2024-11-15_10-48-46.wav,207,5850,5950,background
169,20,recording_2024-10-26_15-00.wav,19,11929,12029,gardendoor_bell
336,39,recording_2024-11-02_15-50.wav,38,42302,42402,flatdoor_bell
133,571,recording_2024-11-15_13-42-54.wav,422,1710,1810,background
213,656,recording_2024-12-17_15-23.wav,656,6412,6512,housedoor_bell
524,626,recording_2024-11-15_14-12-45.wav,477,6270,6370,background
322,103,recording_2024-11-16_11-43.wav,651,5708,5808,housedoor_bell
243,43,recording_2024-11-07_17-20.wav,42,108360,108460,background
652,115,recording_2024-11-15_08-43-22.wav,114,2220,2320,background
355,167,recording_2024-11-15_09-38-24.wav,166,4500,4600,background
370,61,recording_2024-11-14_15-56-04.wav,61,4665,4765,housedoor_bell
418,4,background_3.wav,3,189930,190030,background
481,70,recording_2024-11-14_15-58-01.wav,70,2340,2440,background
209,135,recording_2024-11-15_09-27-59.wav,134,4110,4210,background
361,21,recording_2024-10-26_19-36.wav,20,37380,37480,background
79,31,recording_2024-10-27_12-22.wav,30,1354,1454,gardendoor_bell
457,14,2024-10-24-15-53.wav,13,46628,46728,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,204383,204483,housedoor_bell
532,42,recording_2024-11-06_17-40.wav,41,99934,100034,background
169,20,recording_2024-10-26_15-00.wav,19,13159,13259,gardendoor_bell
388,11,record-24-10-02-19-28.wav,10,151500,151600,background
586,203,recording_2024-11-15_10-36-18.wav,202,6300,6400,background
438,30,recording_2024-10-27_08-42.wav,29,13050,13150,background
339,44,recording_2024-11-08_11-29.wav,43,948,1048,housedoor_bell
261,558,recording_2024-11-15_13-21-18.wav,409,870,970,background
457,14,2024-10-24-15-53.wav,13,47558,47658,housedoor_bell
268,248,recording_2024-11-15_12-32-45.wav,347,3300,3400,background
55,18,recording_2024-10-25_16-04.wav,17,2100,2200,background
370,61,recording_2024-11-14_15-56-04.wav,61,2415,2515,housedoor_bell
640,394,recording_2024-11-15_14-27-06.wav,593,5820,5920,background
457,14,2024-10-24-15-53.wav,13,46538,46638,housedoor_bell
644,653,recording_2024-11-24_17-50.wav,653,38880,38980,background
340,44,recording_2024-11-08_11-29.wav,43,110741,110841,background
418,4,background_3.wav,3,169800,169900,background
169,20,recording_2024-10-26_15-00.wav,19,10609,10709,gardendoor_bell
163,361,recording_2024-11-15_14-23-04.wav,560,6660,6760,background
361,21,recording_2024-10-26_19-36.wav,20,37860,37960,background
428,156,recording_2024-11-15_09-35-44.wav,155,750,850,background
332,39,recording_2024-11-02_15-50.wav,38,3270,3370,gardendoor_bell
425,436,recording_2024-11-15_11-15-08.wav,235,3090,3190,background
210,654,recording_2024-12-04_15-05.wav,654,2552,2652,housedoor_bell
505,376,recording_2024-11-15_14-24-54.wav,575,630,730,background
482,324,recording_2024-11-15_14-18-23.wav,523,3780,3880,background
56,18,recording_2024-10-25_16-04.wav,17,206453,206553,housedoor_bell
347,41,recording_2024-11-03_19-45.wav,40,103950,104050,background
370,61,recording_2024-11-14_15-56-04.wav,61,1755,1855,housedoor_bell
575,32,recording_2024-10-27_15-04.wav,31,1410,1510,housedoor_bell
372,277,recording_2024-11-15_12-47-52.wav,376,1800,1900,background
606,614,recording_2024-11-15_14-11-15.wav,465,3570,3670,background
525,330,recording_2024-11-15_14-19-11.wav,529,3870,3970,background
510,67,recording_2024-11-14_15-57-36.wav,67,3548,3648,housedoor_bell
576,32,recording_2024-10-27_15-04.wav,31,55845,55945,background
455,14,2024-10-24-15-53.wav,13,28898,28998,flatdoor_bell
334,39,recording_2024-11-02_15-50.wav,38,31221,31321,housedoor_bell
418,4,background_3.wav,3,121710,121810,background
575,32,recording_2024-10-27_15-04.wav,31,1170,1270,housedoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,591,691,flatdoor_bell
213,656,recording_2024-12-17_15-23.wav,656,6502,6602,housedoor_bell
80,31,recording_2024-10-27_12-22.wav,30,68978,69078,background
169,20,recording_2024-10-26_15-00.wav,19,12529,12629,gardendoor_bell
334,39,recording_2024-11-02_15-50.wav,38,29751,29851,housedoor_bell
457,14,2024-10-24-15-53.wav,13,49538,49638,housedoor_bell
633,493,recording_2024-11-15_11-55-25.wav,292,6120,6220,background
99,33,recording_2024-10-27_20-46.wav,32,43410,43510,background
322,103,recording_2024-11-16_11-43.wav,651,6968,7068,housedoor_bell
348,3,background_2.wav,2,12844,12944,background
502,13,record-24-10-02-19-34.wav,12,33207,33307,housedoor_bell
55,18,recording_2024-10-25_16-04.wav,17,177510,177610,background
582,317,recording_2024-11-15_14-17-32.wav,516,2760,2860,background
109,12,record-24-10-02-19-31.wav,11,91170,91270,background
96,86,recording_2024-11-14_17-07-30.wav,99,5400,5500,background
313,604,recording_2024-11-15_14-09-59.wav,455,870,970,background
634,46,recording_2024-11-13_16-24-19.wav,45,270,370,background
339,44,recording_2024-11-08_11-29.wav,43,1968,2068,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,2963,3063,flatdoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,561,661,flatdoor_bell
504,13,record-24-10-02-19-34.wav,12,21360,21460,background
319,52,recording_2024-11-14_09-03-10.wav,52,3510,3610,background
457,14,2024-10-24-15-53.wav,13,48068,48168,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,27330,27430,background
269,123,recording_2024-11-15_09-23-30.wav,122,6210,6310,background
147,210,recording_2024-11-15_12-10-37.wav,309,4830,4930,background
644,653,recording_2024-11-24_17-50.wav,653,9360,9460,background
632,25,recording_2024-10-26_20-26.wav,24,113326,113426,background
510,67,recording_2024-11-14_15-57-36.wav,67,2948,3048,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,5918,6018,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,1982,2082,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,3083,3183,flatdoor_bell
575,32,recording_2024-10-27_15-04.wav,31,3240,3340,housedoor_bell
621,163,recording_2024-11-15_09-37-46.wav,162,4350,4450,background
213,656,recording_2024-12-17_15-23.wav,656,9232,9332,housedoor_bell
213,656,recording_2024-12-17_15-23.wav,656,6892,6992,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,7617,7717,flatdoor_bell
169,20,recording_2024-10-26_15-00.wav,19,9169,9269,gardendoor_bell
617,221,recording_2024-11-15_12-18-34.wav,320,2160,2260,background
354,9,background_8.wav,8,4200,4300,background
8,532,recording_2024-11-15_14-31-49.wav,631,3750,3850,background
79,31,recording_2024-10-27_12-22.wav,30,5254,5354,gardendoor_bell
79,31,recording_2024-10-27_12-22.wav,30,1564,1664,gardendoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,2360,2460,flatdoor_bell
132,644,recording_2024-11-15_14-14-57.wav,495,3930,4030,background
56,18,recording_2024-10-25_16-04.wav,17,207773,207873,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,3045,3145,housedoor_bell
164,96,recording_2024-11-14_17-06-07.wav,92,7830,7930,background
426,359,recording_2024-11-15_14-22-50.wav,558,5850,5950,background
265,60,recording_2024-11-14_15-55-50.wav,60,2420,2520,flatdoor_bell
466,164,recording_2024-11-15_09-38-02.wav,163,5160,5260,background
530,42,recording_2024-11-06_17-40.wav,41,13442,13542,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,4058,4158,housedoor_bell
575,32,recording_2024-10-27_15-04.wav,31,3150,3250,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,10459,10559,gardendoor_bell
272,10,background_9.wav,9,42840,42940,background
445,416,recording_2024-11-15_11-00-27.wav,215,6510,6610,background
157,251,recording_2024-11-15_12-33-23.wav,350,2760,2860,background
169,20,recording_2024-10-26_15-00.wav,19,11569,11669,gardendoor_bell
594,461,recording_2024-11-15_11-19-35.wav,260,3330,3430,background
456,14,2024-10-24-15-53.wav,13,40869,40969,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,2033,2133,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,1737,1837,flatdoor_bell
406,373,recording_2024-11-15_14-24-32.wav,572,2580,2680,background
459,137,recording_2024-11-15_09-28-16.wav,136,2010,2110,background
213,656,recording_2024-12-17_15-23.wav,656,9802,9902,housedoor_bell
480,169,recording_2024-11-15_09-38-38.wav,168,6510,6610,background
344,631,recording_2024-11-15_14-13-21.wav,482,1230,1330,background
361,21,recording_2024-10-26_19-36.wav,20,24780,24880,background
139,27,recording_2024-10-26_20-39.wav,26,60750,60850,background
340,44,recording_2024-11-08_11-29.wav,43,59771,59871,background
339,44,recording_2024-11-08_11-29.wav,43,3378,3478,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,12092,12192,housedoor_bell
211,654,recording_2024-12-04_15-05.wav,654,54837,54937,background
370,61,recording_2024-11-14_15-56-04.wav,61,3855,3955,housedoor_bell
488,143,recording_2024-11-15_09-30-54.wav,142,840,940,background
520,484,recording_2024-11-15_11-36-53.wav,283,6690,6790,background
510,67,recording_2024-11-14_15-57-36.wav,67,3938,4038,housedoor_bell
316,38,recording_2024-11-02_14-00.wav,37,96600,96700,background
454,14,2024-10-24-15-53.wav,13,24863,24963,flatdoor_bell
170,20,recording_2024-10-26_15-00.wav,19,17989,18089,background
664,574,recording_2024-11-15_13-49-33.wav,425,5730,5830,background
203,257,recording_2024-11-15_12-34-15.wav,356,4530,4630,background
132,644,recording_2024-11-15_14-14-57.wav,495,1650,1750,background
457,14,2024-10-24-15-53.wav,13,50498,50598,housedoor_bell
356,37,recording_2024-11-02_13-40.wav,36,49470,49570,background
213,656,recording_2024-12-17_15-23.wav,656,8542,8642,housedoor_bell
137,477,recording_2024-11-15_11-22-35.wav,276,4560,4660,background
555,65,recording_2024-11-14_15-56-45.wav,65,3357,3457,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3452,3552,housedoor_bell
455,14,2024-10-24-15-53.wav,13,29738,29838,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,7857,7957,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3932,4032,housedoor_bell
99,33,recording_2024-10-27_20-46.wav,32,13830,13930,background
329,198,recording_2024-11-15_10-30-21.wav,197,2280,2380,background
457,14,2024-10-24-15-53.wav,13,48728,48828,housedoor_bell
632,25,recording_2024-10-26_20-26.wav,24,80686,80786,background
334,39,recording_2024-11-02_15-50.wav,38,32361,32461,housedoor_bell
78,569,recording_2024-11-15_13-29-26.wav,420,4170,4270,background
611,483,recording_2024-11-15_11-34-16.wav,282,1140,1240,background
530,42,recording_2024-11-06_17-40.wav,41,16532,16632,housedoor_bell
469,650,recording_2024-11-15_14-15-41.wav,501,5430,5530,background
668,62,recording_2024-11-14_15-56-14.wav,62,845,945,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,29691,29791,housedoor_bell
575,32,recording_2024-10-27_15-04.wav,31,2880,2980,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,1065,1165,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,7478,7578,housedoor_bell
558,99,recording_2024-11-14_17-06-30.wav,95,5100,5200,background
457,14,2024-10-24-15-53.wav,13,50108,50208,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,144000,144100,background
530,42,recording_2024-11-06_17-40.wav,41,14042,14142,housedoor_bell
269,123,recording_2024-11-15_09-23-30.wav,122,180,280,background
80,31,recording_2024-10-27_12-22.wav,30,100688,100788,background
453,14,2024-10-24-15-53.wav,13,9420,9520,background
168,20,recording_2024-10-26_15-00.wav,19,7290,7390,background
359,122,recording_2024-11-15_09-17-24.wav,121,6660,6760,background
370,61,recording_2024-11-14_15-56-04.wav,61,1995,2095,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,3724,3824,gardendoor_bell
79,31,recording_2024-10-27_12-22.wav,30,7444,7544,gardendoor_bell
497,168,recording_2024-11-15_09-38-31.wav,167,6570,6670,background
272,10,background_9.wav,9,24300,24400,background
79,31,recording_2024-10-27_12-22.wav,30,2194,2294,gardendoor_bell
554,65,recording_2024-11-14_15-56-45.wav,65,270,370,flatdoor_bell
79,31,recording_2024-10-27_12-22.wav,30,5824,5924,gardendoor_bell
79,31,recording_2024-10-27_12-22.wav,30,5344,5444,gardendoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,1820,1920,flatdoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,3635,3735,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3602,3702,housedoor_bell
502,13,record-24-10-02-19-34.wav,12,35097,35197,housedoor_bell
55,18,recording_2024-10-25_16-04.wav,17,107040,107140,background
211,654,recording_2024-12-04_15-05.wav,654,44937,45037,background
323,103,recording_2024-11-16_11-43.wav,651,23598,23698,background
453,14,2024-10-24-15-53.wav,13,20730,20830,background
510,67,recording_2024-11-14_15-57-36.wav,67,1658,1758,housedoor_bell
438,30,recording_2024-10-27_08-42.wav,29,99090,99190,background
336,39,recording_2024-11-02_15-50.wav,38,44162,44262,flatdoor_bell
457,14,2024-10-24-15-53.wav,13,50228,50328,housedoor_bell
502,13,record-24-10-02-19-34.wav,12,36507,36607,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,915,1015,housedoor_bell
48,510,recording_2024-11-15_14-29-03.wav,609,4110,4210,background
326,471,recording_2024-11-15_11-21-05.wav,270,1800,1900,background
668,62,recording_2024-11-14_15-56-14.wav,62,2975,3075,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,4924,5024,gardendoor_bell
347,41,recording_2024-11-03_19-45.wav,40,70980,71080,background
56,18,recording_2024-10-25_16-04.wav,17,205763,205863,housedoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,2031,2131,flatdoor_bell
418,4,background_3.wav,3,232260,232360,background
101,529,recording_2024-11-15_14-31-27.wav,628,660,760,background
213,656,recording_2024-12-17_15-23.wav,656,10072,10172,housedoor_bell
336,39,recording_2024-11-02_15-50.wav,38,41912,42012,flatdoor_bell
620,17,recording_2024-10-25_15-59.wav,16,247740,247840,background
339,44,recording_2024-11-08_11-29.wav,43,5628,5728,housedoor_bell
569,66,recording_2024-11-14_15-56-53.wav,66,2130,2230,background
302,226,recording_2024-11-15_12-21-14.wav,325,6720,6820,background
336,39,recording_2024-11-02_15-50.wav,38,43772,43872,flatdoor_bell
347,41,recording_2024-11-03_19-45.wav,40,32460,32560,background
310,63,recording_2024-11-14_15-56-25.wav,63,3291,3391,flatdoor_bell
336,39,recording_2024-11-02_15-50.wav,38,43142,43242,flatdoor_bell
454,14,2024-10-24-15-53.wav,13,23003,23103,flatdoor_bell
79,31,recording_2024-10-27_12-22.wav,30,2434,2534,gardendoor_bell
294,269,recording_2024-11-15_12-37-56.wav,368,4380,4480,background
668,62,recording_2024-11-14_15-56-14.wav,62,2675,2775,housedoor_bell
469,650,recording_2024-11-15_14-15-41.wav,501,2700,2800,background
575,32,recording_2024-10-27_15-04.wav,31,3060,3160,housedoor_bell
454,14,2024-10-24-15-53.wav,13,24653,24753,flatdoor_bell
591,289,recording_2024-11-15_13-16-08.wav,388,6810,6910,background
441,419,recording_2024-11-15_11-01-51.wav,218,4710,4810,background
157,251,recording_2024-11-15_12-33-23.wav,350,450,550,background
82,79,recording_2024-11-14_15-59-16.wav,79,2550,2650,background
334,39,recording_2024-11-02_15-50.wav,38,33981,34081,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,3375,3475,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,13879,13979,gardendoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,2805,2905,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3998,4098,housedoor_bell
425,436,recording_2024-11-15_11-15-08.wav,235,6270,6370,background
169,20,recording_2024-10-26_15-00.wav,19,9139,9239,gardendoor_bell
339,44,recording_2024-11-08_11-29.wav,43,3588,3688,housedoor_bell
99,33,recording_2024-10-27_20-46.wav,32,102810,102910,background
575,32,recording_2024-10-27_15-04.wav,31,3030,3130,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,30171,30271,housedoor_bell
9,586,recording_2024-11-15_14-03-46.wav,437,5040,5140,background
169,20,recording_2024-10-26_15-00.wav,19,12949,13049,gardendoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3188,3288,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,5307,5407,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,5727,5827,flatdoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,2775,2875,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,3048,3148,housedoor_bell
316,38,recording_2024-11-02_14-00.wav,37,7920,8020,background
86,591,recording_2024-11-15_14-07-24.wav,442,2130,2230,background
614,19,recording_2024-10-25_20-59.wav,18,16110,16210,background
310,63,recording_2024-11-14_15-56-25.wav,63,2001,2101,flatdoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,3501,3601,flatdoor_bell
479,340,recording_2024-11-15_14-20-25.wav,539,6180,6280,background
137,477,recording_2024-11-15_11-22-35.wav,276,6000,6100,background
322,103,recording_2024-11-16_11-43.wav,651,6578,6678,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,4728,4828,housedoor_bell
455,14,2024-10-24-15-53.wav,13,30098,30198,flatdoor_bell
483,180,recording_2024-11-15_10-03-40.wav,179,5970,6070,background
418,4,background_3.wav,3,96840,96940,background
79,31,recording_2024-10-27_12-22.wav,30,4234,4334,gardendoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,1977,2077,flatdoor_bell
347,41,recording_2024-11-03_19-45.wav,40,72390,72490,background
339,44,recording_2024-11-08_11-29.wav,43,3528,3628,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,13099,13199,gardendoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,1125,1225,housedoor_bell
340,44,recording_2024-11-08_11-29.wav,43,66491,66591,background
554,65,recording_2024-11-14_15-56-45.wav,65,540,640,flatdoor_bell
336,39,recording_2024-11-02_15-50.wav,38,44012,44112,flatdoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3818,3918,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3842,3942,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3428,3528,housedoor_bell
575,32,recording_2024-10-27_15-04.wav,31,2310,2410,housedoor_bell
332,39,recording_2024-11-02_15-50.wav,38,3360,3460,gardendoor_bell
339,44,recording_2024-11-08_11-29.wav,43,4428,4528,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,206303,206403,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,205283,205383,housedoor_bell
455,14,2024-10-24-15-53.wav,13,28988,29088,flatdoor_bell
620,17,recording_2024-10-25_15-59.wav,16,30090,30190,background
213,656,recording_2024-12-17_15-23.wav,656,10252,10352,housedoor_bell
502,13,record-24-10-02-19-34.wav,12,34317,34417,housedoor_bell
245,68,recording_2024-11-14_15-57-43.wav,68,360,460,housedoor_bell
17,507,recording_2024-11-15_14-28-41.wav,606,690,790,background
350,550,recording_2024-11-15_14-34-01.wav,649,5520,5620,background
334,39,recording_2024-11-02_15-50.wav,38,33441,33541,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,5028,5128,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,3143,3243,flatdoor_bell
568,36,recording_2024-10-31_08-43.wav,35,2250,2350,background
528,655,recording_2024-12-07_10-57.wav,655,30330,30430,background
52,377,recording_2024-11-15_14-25-02.wav,576,150,250,background
213,656,recording_2024-12-17_15-23.wav,656,10642,10742,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,33111,33211,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,2042,2142,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,1943,2043,flatdoor_bell
129,400,recording_2024-11-15_14-27-50.wav,599,6120,6220,background
458,314,recording_2024-11-15_14-17-10.wav,513,4140,4240,background
605,472,recording_2024-11-15_11-21-19.wav,271,2520,2620,background
213,656,recording_2024-12-17_15-23.wav,656,9862,9962,housedoor_bell
342,610,recording_2024-11-15_14-10-43.wav,461,1980,2080,background
469,650,recording_2024-11-15_14-15-41.wav,501,2040,2140,background
109,12,record-24-10-02-19-31.wav,11,130620,130720,background
26,26,recording_2024-10-26_20-34.wav,25,58950,59050,background
576,32,recording_2024-10-27_15-04.wav,31,67995,68095,background
418,4,background_3.wav,3,111870,111970,background
339,44,recording_2024-11-08_11-29.wav,43,4368,4468,housedoor_bell
32,29,recording_2024-10-26_21-49.wav,28,115920,116020,background
455,14,2024-10-24-15-53.wav,13,31838,31938,flatdoor_bell
348,3,background_2.wav,2,19414,19514,background
169,20,recording_2024-10-26_15-00.wav,19,10939,11039,gardendoor_bell
504,13,record-24-10-02-19-34.wav,12,13350,13450,background
56,18,recording_2024-10-25_16-04.wav,17,207503,207603,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,12409,12509,gardendoor_bell
439,28,recording_2024-10-26_20-52.wav,27,43290,43390,background
265,60,recording_2024-11-14_15-55-50.wav,60,350,450,flatdoor_bell
56,18,recording_2024-10-25_16-04.wav,17,206393,206493,housedoor_bell
139,27,recording_2024-10-26_20-39.wav,26,33360,33460,background
213,656,recording_2024-12-17_15-23.wav,656,7582,7682,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,5162,5262,housedoor_bell
418,4,background_3.wav,3,90720,90820,background
379,463,recording_2024-11-15_11-19-53.wav,262,4110,4210,background
339,44,recording_2024-11-08_11-29.wav,43,4308,4408,housedoor_bell
425,436,recording_2024-11-15_11-15-08.wav,235,2910,3010,background
